Time,Magnitude,Place,Latitude,Longitude,Depth
1994-11-02 10:07:56.810,3.5,"15 km S of Enez, Turkey",40.589,26.079,10.0
1994-11-02 09:50:46.100,3.6,"14 km S of Enez, Turkey",40.594,26.066,10.0
1994-11-01 15:16:45.520,2.7,"21 km NW of Tav?anl?, Turkey",39.668,29.306,10.0
1994-11-01 10:55:42.080,2.9,"11 km WSW of Emet, Turkey",39.305,29.139,5.0
1994-11-01 10:25:27.800,2.6,"2 km N of Köseköy, Turkey",40.758,30.001,10.0
1994-11-01 10:18:27.780,2.7,"15 km SSW of Domaniç, Turkey",39.669,29.571,10.0
1994-11-01 08:51:33.370,2.6,"9 km SE of Domaniç, Turkey",39.748,29.702,10.0
1994-11-01 05:06:35.740,3.1,"7 km SSW of Emet, Turkey",39.278,29.22,5.0
1994-10-31 19:09:34.250,3.1,Western Turkey,39.256,27.746,5.0
1994-10-31 18:47:08.210,2.7,"14 km SW of Bal?kesir, Turkey",39.562,27.767,5.0
1994-10-31 16:04:09.530,2.7,"6 km W of Marmara, Turkey",40.587,27.477,10.0
1994-10-31 15:55:42.070,2.6,"9 km SSE of Domaniç, Turkey",39.722,29.635,10.0
1994-10-31 15:52:32.390,2.8,"24 km S of Silivri, Turkey",40.856,28.244,10.0
1994-10-31 15:15:59.490,2.8,Western Turkey,39.678,29.528,5.0
1994-10-31 13:07:47.780,2.8,"23 km ESE of Kumba?, Turkey",40.772,27.7,10.0
1994-10-31 12:06:21.150,2.6,"4 km SE of Kullar, Turkey",40.697,30.024,5.0
1994-10-31 11:08:48.020,2.6,"5 km SW of Yeni?ehir, Turkey",40.225,29.611,10.0
1994-10-31 10:15:23.390,2.5,"3 km E of ?zmit, Turkey",40.764,29.971,10.0
1994-10-31 06:52:41.070,3.3,"6 km SW of Karacabey, Turkey",40.172,28.305,10.0
1994-10-30 19:51:20.330,2.9,"8 km E of ?ile, Turkey",41.161,29.718,10.0
1994-10-30 18:31:50.960,2.5,"2 km SSE of Ç?narc?k, Turkey",40.626,29.13,10.0
1994-10-30 14:24:52.850,2.6,"15 km WSW of Domaniç, Turkey",39.723,29.455,10.0
1994-10-30 13:58:31.620,2.7,"10 km SSW of Domaniç, Turkey",39.72,29.539,10.0
1994-10-30 12:39:40.380,2.6,"2 km NE of Küçükkumla, Turkey",40.484,29.125,10.0
1994-10-30 10:30:24.510,2.7,"15 km N of Tav?anl?, Turkey",39.683,29.486,10.0
1994-10-30 08:47:22.510,2.6,"15 km N of Tav?anl?, Turkey",39.683,29.473,10.0
1994-10-29 14:47:34.100,2.7,"9 km NE of Muratbey, Turkey",41.15,28.575,5.0
1994-10-29 13:27:27.380,2.8,"11 km SSW of Domaniç, Turkey",39.705,29.551,10.0
1994-10-29 07:54:48.590,3.2,"16 km ENE of Urla, Turkey",38.4,26.925,10.0
1994-10-29 05:18:00.470,3.0,"7 km S of S?nd?rg?, Turkey",39.172,28.181,5.0
1994-10-29 04:06:24.910,2.8,"10 km W of Kepsut, Turkey",39.687,28.035,10.0
1994-10-28 14:05:36.740,2.8,"10 km SSW of Domaniç, Turkey",39.717,29.553,10.0
1994-10-28 13:47:33.450,3.8,"20 km WNW of Karl?ova, Turkey",39.361,40.784,10.0
1994-10-28 13:16:25.950,2.5,"16 km NNW of Tav?anl?, Turkey",39.677,29.407,10.0
1994-10-28 13:08:01.240,2.7,"21 km SW of Marmara Ere?lisi, Turkey",40.83,27.773,10.0
1994-10-28 12:37:39.600,2.8,"28 km NE of Kütahya, Turkey",39.625,30.198,5.0
1994-10-28 10:34:33.470,2.8,"9 km NE of K?n?k, Turkey",39.144,27.47,10.0
1994-10-28 10:29:00.900,2.7,"24 km SW of Marmara Ere?lisi, Turkey",40.783,27.789,10.0
1994-10-28 08:56:45.890,2.6,"15 km ESE of Dodurga, Turkey",39.762,30.097,5.0
1994-10-28 01:34:08.310,3.1,"8 km S of Sava?tepe, Turkey",39.305,27.65,5.0
1994-10-27 22:43:04.700,2.8,"15 km NE of Sava?tepe, Turkey",39.495,27.773,10.0
1994-10-27 13:47:40.690,2.8,"13 km N of Tav?anl?, Turkey",39.66,29.527,10.0
1994-10-27 13:27:17.440,2.7,"1 km E of Kestel, Turkey",40.199,29.227,10.0
1994-10-27 10:06:23.480,2.7,"5 km S of Soma, Turkey",39.132,27.602,10.0
1994-10-27 10:04:08.450,2.7,"9 km N of Esenyurt, Turkey",41.109,28.675,10.0
1994-10-27 08:18:20.950,2.6,"8 km WNW of Tav?anl?, Turkey",39.576,29.413,5.0
1994-10-27 06:46:08.460,2.4,"7 km NNE of Sapanca, Turkey",40.755,30.306,10.0
1994-10-27 05:50:36.650,2.9,"21 km NNE of Karacabey, Turkey",40.394,28.449,10.0
1994-10-27 05:07:36.880,3.2,"16 km ENE of Mu?la, Turkey",37.283,28.531,10.0
1994-10-26 23:32:15.230,3.0,"3 km SSW of Gözler, Turkey",38.08,29.145,10.0
1994-10-26 15:22:11.160,2.6,"12 km NE of Aslanapa, Turkey",39.291,29.975,10.0
1994-10-26 15:00:26.540,2.7,"10 km N of Bal?kesir, Turkey",39.746,27.908,10.0
1994-10-26 13:56:02.970,2.8,"15 km SSW of Domaniç, Turkey",39.67,29.571,10.0
1994-10-26 11:46:55.030,2.7,"19 km WSW of Domaniç, Turkey",39.717,29.415,5.0
1994-10-26 11:01:45.960,2.7,"24 km NNE of Karacabey, Turkey",40.425,28.45,10.0
1994-10-26 10:52:00.010,2.6,"6 km SW of Domaniç, Turkey",39.757,29.555,10.0
1994-10-25 17:27:40.010,2.9,"7 km E of Bigadiç, Turkey",39.395,28.219,10.0
1994-10-25 15:46:55.990,2.6,"15 km SSE of Tav?anl?, Turkey",39.408,29.558,10.0
1994-10-25 14:44:29.180,2.5,"18 km SSW of Mudanya, Turkey",40.22,28.8,10.0
1994-10-25 14:29:37.630,2.7,"14 km NNW of Sapanca, Turkey",40.812,30.214,10.0
1994-10-25 12:20:17.770,2.8,"6 km ESE of K?rka?aç, Turkey",39.083,27.744,10.0
1994-10-25 12:03:32.630,2.7,"19 km ENE of K?rka?aç, Turkey",39.194,27.871,10.0
1994-10-25 10:53:08.120,2.7,"17 km SW of Domaniç, Turkey",39.696,29.464,10.0
1994-10-25 10:42:44.680,2.6,"17 km WSW of Domaniç, Turkey",39.747,29.414,10.0
1994-10-25 10:10:17.280,2.7,"9 km E of Keles, Turkey",39.914,29.335,10.0
1994-10-25 09:51:00.670,2.7,"16 km N of Tav?anl?, Turkey",39.686,29.481,10.0
1994-10-25 09:47:39.510,2.6,"15 km WSW of Kütahya, Turkey",39.392,29.809,10.0
1994-10-25 09:38:08.310,2.6,"13 km ENE of Bozüyük, Turkey",39.935,30.193,10.0
1994-10-24 20:01:54.200,2.8,"3 km NNE of Bigadiç, Turkey",39.417,28.152,10.0
1994-10-24 12:41:25.300,2.7,"14 km NNW of Tav?anl?, Turkey",39.659,29.412,5.0
1994-10-24 11:39:03.600,2.8,"17 km NNW of Tav?anl?, Turkey",39.688,29.436,5.0
1994-10-24 11:34:04.460,2.9,"10 km ENE of Zeytinliova, Turkey",39.021,27.788,5.0
1994-10-24 10:17:02.700,2.8,"13 km N of Tav?anl?, Turkey",39.668,29.494,10.0
1994-10-24 10:15:11.100,2.7,"14 km NNW of Tav?anl?, Turkey",39.67,29.461,5.0
1994-10-24 10:03:21.920,2.8,"0 km SSE of K?rka?aç, Turkey",39.1,27.674,10.0
1994-10-24 09:26:47.460,2.7,"6 km SSE of Karapürçek, Turkey",40.585,30.562,10.0
1994-10-24 01:39:51.800,2.7,"19 km SW of Marmara Ere?lisi, Turkey",40.849,27.791,5.0
1994-10-23 18:26:46.050,3.2,"15 km SW of Bay?r, Turkey",37.181,28.074,10.0
1994-10-23 12:06:40.640,,"17 km NNW of Tav?anl?, Turkey",39.693,29.456,10.0
1994-10-23 09:26:43.830,2.6,"13 km SW of Domaniç, Turkey",39.71,29.503,5.0
1994-10-23 07:52:37.740,2.8,"17 km W of Nall?han, Turkey",40.183,31.149,10.0
1994-10-23 04:19:48.420,2.8,"7 km W of Karapürçek, Turkey",40.655,30.453,5.0
1994-10-23 00:46:23.460,2.9,"5 km E of K?rka?aç, Turkey",39.109,27.734,10.0
1994-10-23 00:11:32.780,2.9,"5 km WNW of K?rka?aç, Turkey",39.13,27.614,10.0
1994-10-22 23:56:05.250,3.1,"11 km NNW of Akhisar, Turkey",39.019,27.808,10.0
1994-10-22 22:31:13.460,2.9,"9 km SE of K?rka?aç, Turkey",39.059,27.758,10.0
1994-10-22 22:19:48.670,3.9,"13 km NNE of Akhisar, Turkey",39.042,27.872,10.0
1994-10-22 21:21:51.050,2.9,"8 km ENE of Zeytinliova, Turkey",39.024,27.766,10.0
1994-10-22 21:05:13.300,3.0,"7 km NE of Zeytinliova, Turkey",39.043,27.737,10.0
1994-10-22 20:47:30.690,2.9,"10 km N of Akhisar, Turkey",39.015,27.837,5.0
1994-10-22 20:40:20.470,3.3,"12 km N of Akhisar, Turkey",39.028,27.848,10.0
1994-10-22 20:39:24.290,3.2,"11 km ESE of K?rka?aç, Turkey",39.066,27.797,10.0
1994-10-22 20:35:32.520,2.8,"9 km WSW of Salihli, Turkey",38.452,28.045,10.0
1994-10-22 19:07:56.470,2.9,"2 km NNE of K?rka?aç, Turkey",39.123,27.683,10.0
1994-10-22 12:54:17.870,2.6,"11 km S of Domaniç, Turkey",39.701,29.611,5.0
1994-10-22 10:36:42.690,2.6,"12 km NNW of Tav?anl?, Turkey",39.649,29.452,10.0
1994-10-22 10:06:10.780,2.6,"20 km WSW of Domaniç, Turkey",39.721,29.397,10.0
1994-10-22 10:01:31.920,2.9,"9 km NNE of Buldan, Turkey",38.12,28.874,5.0
1994-10-21 14:02:52.710,,"12 km E of K?n?k, Turkey",39.089,27.526,23.0
1994-10-21 12:48:44.340,3.0,"11 km ENE of Soma, Turkey",39.21,27.735,10.0
1994-10-21 12:48:01.020,2.6,"18 km NW of Kütahya, Turkey",39.533,29.821,5.0
1994-10-21 12:47:02.100,2.8,"10 km NNE of Bergama, Turkey",39.201,27.242,5.0
1994-10-21 10:37:41.290,2.7,"15 km NNW of Tav?anl?, Turkey",39.663,29.412,5.0
1994-10-21 09:38:12.670,2.8,"10 km SSW of Sava?tepe, Turkey",39.289,27.624,10.0
1994-10-21 08:52:29.980,2.7,"16 km NW of Tav?anl?, Turkey",39.659,29.386,5.0
1994-10-21 08:35:36.200,2.7,"12 km WSW of Domaniç, Turkey",39.744,29.487,10.0
1994-10-21 08:18:35.570,2.8,"10 km ENE of K?n?k, Turkey",39.121,27.497,10.0
1994-10-20 19:24:34.540,2.7,"5 km SSW of Çak?rl?, Turkey",40.473,29.438,10.0
1994-10-20 18:07:00.660,2.8,"2 km SE of Narl?ca, Turkey",40.372,29.506,10.0
1994-10-20 14:42:52.910,2.6,Western Turkey,39.71,29.473,10.0
1994-10-20 14:08:21.840,2.6,"16 km ESE of Keles, Turkey",39.882,29.413,10.0
1994-10-20 12:31:55.020,2.8,"10 km NNE of Karaburun, Turkey",38.726,26.55,10.0
1994-10-20 12:18:44.160,2.9,"12 km NNW of Dikili, Turkey",39.18,26.852,10.0
1994-10-20 11:30:37.680,2.9,"6 km NE of Tav?anl?, Turkey",39.577,29.561,10.0
1994-10-20 08:49:17.740,2.9,"18 km NE of K?rka?aç, Turkey",39.216,27.824,10.0
1994-10-20 08:47:47.670,2.7,"6 km ESE of Keles, Turkey",39.894,29.304,10.0
1994-10-20 08:30:23.970,2.8,"2 km NW of K?rka?aç, Turkey",39.123,27.65,10.0
1994-10-19 19:51:27.700,3.5,"20 km NW of ?hsaniye, Turkey",39.174,30.27,10.0
1994-10-19 10:29:50.450,2.7,"9 km SSE of Domaniç, Turkey",39.717,29.64,10.0
1994-10-19 09:33:33.090,2.9,"6 km ESE of Erdek, Turkey",40.384,27.863,10.0
1994-10-19 04:16:33.190,3.4,"9 km SE of Kullar, Turkey",40.672,30.076,10.0
1994-10-18 14:54:48.940,2.7,"16 km SW of Domaniç, Turkey",39.697,29.472,10.0
1994-10-18 11:30:14.550,3.3,"21 km E of Pamukkale, Turkey",37.941,29.357,10.0
1994-10-18 01:13:49.300,2.8,"24 km SE of Sava?tepe, Turkey",39.253,27.882,10.0
1994-10-17 18:59:46.780,3.3,"14 km N of Akhisar, Turkey",39.053,27.832,10.0
1994-10-17 15:38:42.140,2.6,"12 km W of Susurluk, Turkey",39.916,28.01,10.0
1994-10-17 14:48:13.870,2.8,"13 km N of Tav?anl?, Turkey",39.667,29.499,10.0
1994-10-17 13:12:47.180,2.8,"15 km ENE of Soma, Turkey",39.223,27.779,10.0
1994-10-17 10:33:01.940,3.2,"7 km ESE of K?rklareli, Turkey",41.711,27.306,10.0
1994-10-17 10:04:56.350,2.8,"13 km SW of Domaniç, Turkey",39.709,29.499,10.0
1994-10-17 10:03:33.740,2.9,"16 km NNE of Selendi, Turkey",38.885,28.912,10.0
1994-10-17 09:04:38.980,2.8,"2 km SE of K?rka?aç, Turkey",39.095,27.691,10.0
1994-10-17 08:34:13.680,2.8,"9 km WSW of Soma, Turkey",39.155,27.512,10.0
1994-10-17 07:49:43.710,2.8,"9 km NNE of K?n?k, Turkey",39.169,27.415,10.0
1994-10-16 11:18:40.680,2.8,"13 km SE of Kepsut, Turkey",39.618,28.282,10.0
1994-10-16 09:43:03.460,2.7,"6 km N of Tav?anl?, Turkey",39.598,29.494,10.0
1994-10-16 06:05:40.120,2.9,"22 km ESE of Kumba?, Turkey",40.827,27.713,10.0
1994-10-16 01:06:07.280,2.5,"5 km NNE of Mudanya, Turkey",40.424,28.895,10.0
1994-10-15 12:57:02.200,3.3,"4 km N of Saruhanl?, Turkey",38.777,27.564,10.0
1994-10-15 12:40:49.530,2.9,"15 km E of Enez, Turkey",40.751,26.263,10.0
1994-10-15 11:40:06.580,2.7,"9 km WNW of Tav?anl?, Turkey",39.578,29.394,10.0
1994-10-15 09:03:02.780,2.8,"10 km NE of Soma, Turkey",39.261,27.69,10.0
1994-10-15 07:31:08.580,3.9,"11 km W of Burdur, Turkey",37.706,30.162,10.0
1994-10-15 03:56:00.730,2.7,"8 km SSE of Yuvac?k, Turkey",40.617,29.999,10.0
1994-10-14 13:34:06.320,3.3,"23 km NNE of Gökçeada, Turkey",40.386,26.043,10.0
1994-10-13 19:33:07.070,3.2,"5 km SW of S?nd?rg?, Turkey",39.201,28.142,10.0
1994-10-13 10:04:28.010,2.9,"10 km NNW of Ç?narc?k, Turkey",40.737,29.099,10.0
1994-10-12 10:37:15.080,3.6,"80 km SSW of Okurcalar, Turkey",36.008,31.295,10.0
1994-10-11 14:55:02.570,3.6,"3 km SE of Sava?tepe, Turkey",39.363,27.684,10.0
1994-10-11 12:18:19.250,2.8,"15 km SW of Domaniç, Turkey",39.7,29.49,10.0
1994-10-11 12:02:09.140,2.8,"10 km NNW of Soma, Turkey",39.263,27.55,10.0
1994-10-11 12:00:39.030,2.7,"17 km NNW of Tav?anl?, Turkey",39.692,29.443,10.0
1994-10-11 11:17:21.860,2.8,"7 km WSW of K?rka?aç, Turkey",39.075,27.598,10.0
1994-10-11 10:16:28.590,2.6,"16 km NW of Biga, Turkey",40.342,27.112,10.0
1994-10-11 09:31:35.020,2.7,"10 km SW of Domaniç, Turkey",39.739,29.516,10.0
1994-10-11 08:30:53.100,2.8,"3 km N of K?rka?aç, Turkey",39.139,27.674,10.0
1994-10-10 10:14:41.480,2.8,"13 km NW of Tav?anl?, Turkey",39.641,29.41,10.0
1994-10-10 09:47:18.480,2.8,"14 km N of Tav?anl?, Turkey",39.677,29.498,10.0
1994-10-09 12:48:27.790,2.8,"11 km SE of Gönen, Turkey",40.026,27.749,10.0
1994-10-09 10:08:06.110,2.7,"12 km NNW of Tav?anl?, Turkey",39.64,29.417,10.0
1994-10-09 07:58:43.350,2.8,"4 km SW of Soma, Turkey",39.149,27.578,10.0
1994-10-09 02:52:07.110,2.8,"21 km W of S?nd?rg?, Turkey",39.211,27.935,5.0
1994-10-08 13:42:08.600,2.9,"13 km N of Tav?anl?, Turkey",39.664,29.503,10.0
1994-10-08 10:35:25.000,3.3,"9 km WSW of Tefenni, Turkey",37.278,29.674,10.0
1994-10-07 19:31:32.060,4.4,"5 km WSW of Oinoússes, Greece",38.492,26.164,33.0
1994-10-07 15:48:04.200,2.6,"12 km SSW of Domaniç, Turkey",39.705,29.544,10.0
1994-10-07 15:25:13.430,3.6,"6 km NW of Mu?la, Turkey",37.263,28.325,10.0
1994-10-07 10:43:51.960,2.8,"4 km WNW of K?rka?aç, Turkey",39.119,27.615,5.0
1994-10-07 08:03:34.260,2.7,"17 km NNW of Tav?anl?, Turkey",39.695,29.456,10.0
1994-10-06 12:43:22.090,2.8,Western Turkey,39.1,27.686,10.0
1994-10-06 09:58:16.920,2.8,"3 km WSW of K?rka?aç, Turkey",39.094,27.633,5.0
1994-10-06 08:57:10.990,2.7,Western Turkey,39.617,29.365,10.0
1994-10-06 08:41:54.780,2.8,"9 km ENE of Soma, Turkey",39.225,27.706,10.0
1994-10-06 08:24:24.440,2.8,"4 km SSE of Soma, Turkey",39.149,27.627,5.0
1994-10-05 16:10:11.120,2.8,"14 km SW of Domaniç, Turkey",39.718,29.48,10.0
1994-10-05 14:51:55.400,2.9,"11 km N of Tav?anl?, Turkey",39.649,29.502,10.0
1994-10-05 10:38:43.240,2.8,"12 km NE of Soma, Turkey",39.262,27.715,10.0
1994-10-05 09:15:43.440,3.1,"1 km S of Menemen, Turkey",38.597,27.07,10.0
1994-10-05 09:11:42.010,2.8,"3 km WNW of K?rka?aç, Turkey",39.113,27.628,10.0
1994-10-04 22:45:01.280,2.6,"8 km SSW of Band?rma, Turkey",40.277,27.95,10.0
1994-10-04 12:37:25.240,2.8,"14 km NNW of Tav?anl?, Turkey",39.668,29.443,5.0
1994-10-04 12:15:32.040,2.8,"13 km NNW of Tav?anl?, Turkey",39.651,29.428,10.0
1994-10-04 11:48:26.600,2.7,"13 km SW of Domaniç, Turkey",39.716,29.506,10.0
1994-10-04 11:35:54.000,2.6,"4 km NW of Kar??yaka, Turkey",40.724,29.904,5.0
1994-10-04 11:09:19.050,2.7,"12 km E of Keles, Turkey",39.923,29.37,10.0
1994-10-04 10:08:31.160,2.5,"12 km W of Domaniç, Turkey",39.821,29.469,5.0
1994-10-04 09:33:13.600,2.7,"2 km N of K?rka?aç, Turkey",39.128,27.667,10.0
1994-10-04 09:23:17.420,2.8,"12 km ENE of Soma, Turkey",39.215,27.747,10.0
1994-10-04 08:49:12.940,2.8,"19 km SW of Domaniç, Turkey",39.706,29.424,10.0
1994-10-04 08:22:58.600,2.7,"14 km NW of Tav?anl?, Turkey",39.65,29.399,10.0
1994-10-04 08:19:37.960,2.7,"15 km NNW of Tav?anl?, Turkey",39.668,29.415,5.0
1994-10-03 22:48:44.390,3.0,"9 km ENE of Keles, Turkey",39.938,29.332,5.0
1994-10-03 21:30:15.770,2.8,"23 km N of Banaz, Turkey",38.944,29.718,10.0
1994-10-03 19:54:42.480,3.4,"7 km ENE of Keles, Turkey",39.927,29.315,5.0
1994-10-03 13:25:20.490,2.7,"0 km WSW of Hamzabey, Turkey",40.133,29.517,10.0
1994-10-03 13:06:41.090,2.7,"10 km NE of Soma, Turkey",39.25,27.696,10.0
1994-10-03 12:20:38.640,2.8,"7 km SSW of Soma, Turkey",39.124,27.565,10.0
1994-10-03 12:17:51.570,2.7,"5 km WNW of K?rka?aç, Turkey",39.116,27.608,10.0
1994-10-03 10:08:04.320,2.8,"4 km SSW of Soma, Turkey",39.153,27.586,10.0
1994-10-03 09:49:17.060,2.6,"12 km NNE of Tav?anl?, Turkey",39.64,29.559,5.0
1994-10-03 08:43:50.150,2.7,"7 km NNE of K?n?k, Turkey",39.155,27.404,5.0
1994-10-03 08:39:26.480,2.8,"4 km SSE of Soma, Turkey",39.146,27.631,10.0
1994-10-03 07:53:49.970,2.7,"6 km SSW of Soma, Turkey",39.131,27.576,10.0
1994-10-02 20:34:24.700,2.8,"16 km NE of Gördes, Turkey",39.051,28.402,10.0
1994-10-02 16:13:09.240,2.9,"14 km NNW of Tav?anl?, Turkey",39.666,29.459,10.0
1994-10-02 13:56:52.750,2.8,"16 km SW of Domaniç, Turkey",39.694,29.481,10.0
1994-10-02 09:07:00.140,2.8,"4 km WNW of K?rka?aç, Turkey",39.127,27.619,10.0
1994-10-02 08:45:59.880,2.8,"3 km W of K?rka?aç, Turkey",39.11,27.626,10.0
1994-10-02 01:47:16.970,3.0,"8 km ESE of Dikili, Turkey",39.04,26.985,10.0
1994-10-01 16:29:54.780,2.8,"15 km SW of Domaniç, Turkey",39.713,29.466,10.0
1994-10-01 12:52:42.380,2.8,"16 km NNW of Tav?anl?, Turkey",39.684,29.429,10.0
1994-10-01 11:23:56.210,2.8,"3 km N of K?rka?aç, Turkey",39.138,27.662,10.0
1994-10-01 10:18:36.970,2.7,"7 km WSW of Soma, Turkey",39.155,27.53,10.0
1994-10-01 08:40:13.000,2.7,"18 km SE of Tav?anl?, Turkey",39.406,29.623,10.0
1994-10-01 04:35:09.020,2.8,"0 km N of Bahçecik, Turkey",40.67,29.915,10.0
1994-09-30 22:28:03.370,2.9,"17 km SSW of Marmara Ere?lisi, Turkey",40.815,27.894,5.0
1994-09-30 22:27:31.380,2.9,"18 km SSW of Marmara Ere?lisi, Turkey",40.811,27.872,10.0
1994-09-30 15:05:55.560,2.7,Western Turkey,40.008,29.205,10.0
1994-09-30 13:18:58.920,2.7,"16 km E of Lapseki, Turkey",40.324,26.878,5.0
1994-09-30 12:38:32.320,2.8,"12 km E of Soma, Turkey",39.207,27.75,10.0
1994-09-30 10:19:04.360,2.6,"1 km SSE of Esenyurt, Turkey",41.016,28.681,10.0
1994-09-30 08:50:42.790,2.7,"6 km SSE of K?rka?aç, Turkey",39.061,27.708,10.0
1994-09-30 05:19:46.970,2.7,"18 km SSW of Mudanya, Turkey",40.226,28.794,5.0
1994-09-29 23:30:00.520,3.1,Western Turkey,38.698,27.325,5.0
1994-09-29 13:59:45.190,2.5,"16 km NW of Mudanya, Turkey",40.461,28.718,5.0
1994-09-29 09:52:07.300,2.8,"23 km NE of Akhisar, Turkey",39.061,28.034,10.0
1994-09-29 09:18:40.680,2.8,"8 km WSW of K?rka?aç, Turkey",39.087,27.574,10.0
1994-09-29 08:41:44.410,2.8,"7 km NE of Soma, Turkey",39.23,27.68,10.0
1994-09-29 04:06:34.710,2.8,"22 km SW of Marmara Ere?lisi, Turkey",40.831,27.765,10.0
1994-09-29 01:56:11.970,2.8,"6 km SSW of Gördes, Turkey",38.882,28.254,5.0
1994-09-28 20:19:36.730,2.8,"3 km ESE of K?rka?aç, Turkey",39.099,27.713,10.0
1994-09-28 16:00:31.240,3.0,"11 km NW of Babaeski, Turkey",41.515,27.006,10.0
1994-09-28 13:23:53.910,2.7,"9 km WSW of Soma, Turkey",39.156,27.508,10.0
1994-09-28 12:59:35.190,2.7,"9 km ESE of K?rka?aç, Turkey",39.074,27.773,5.0
1994-09-28 12:29:00.590,2.8,"10 km S of Sava?tepe, Turkey",39.285,27.647,10.0
1994-09-28 10:13:06.520,2.7,"10 km SE of Meriç, Turkey",41.124,26.514,10.0
1994-09-28 09:35:07.100,2.8,"14 km ENE of Soma, Turkey",39.232,27.765,10.0
1994-09-28 09:28:39.410,2.7,"18 km NW of Tav?anl?, Turkey",39.642,29.321,5.0
1994-09-28 08:58:44.660,2.7,"12 km NNW of Tav?anl?, Turkey",39.648,29.455,5.0
1994-09-28 08:56:55.540,2.7,"1 km SSW of K?rka?aç, Turkey",39.096,27.666,10.0
1994-09-28 08:47:32.030,2.5,"7 km E of Köseköy, Turkey",40.731,30.094,10.0
1994-09-28 08:25:38.950,2.7,"17 km NNW of Tav?anl?, Turkey",39.695,29.45,10.0
1994-09-28 07:52:08.100,2.8,"5 km SW of Soma, Turkey",39.149,27.573,10.0
1994-09-28 07:51:30.310,2.8,"2 km E of K?rka?aç, Turkey",39.104,27.695,5.0
1994-09-28 04:47:58.360,2.5,"12 km WSW of Kocadere, Turkey",40.601,28.888,10.0
1994-09-27 20:02:15.390,3.2,"17 km NW of Manisa, Turkey",38.734,27.304,5.0
1994-09-27 15:31:29.390,2.6,"11 km NE of Gürsu, Turkey",40.3,29.284,10.0
1994-09-27 14:28:46.130,2.6,"7 km ENE of Balç?k, Turkey",40.891,29.512,10.0
1994-09-27 13:05:31.090,2.8,"16 km SE of Sava?tepe, Turkey",39.266,27.782,10.0
1994-09-27 12:43:50.500,2.7,"15 km NNW of Tav?anl?, Turkey",39.659,29.41,10.0
1994-09-27 11:48:38.220,2.6,"13 km S of Domaniç, Turkey",39.682,29.615,10.0
1994-09-27 10:41:33.030,2.7,"17 km E of Dursunbey, Turkey",39.56,28.828,10.0
1994-09-27 10:15:44.860,2.7,"14 km W of Domaniç, Turkey",39.78,29.443,10.0
1994-09-27 09:59:27.970,2.7,"13 km S of Kumba?, Turkey",40.76,27.468,10.0
1994-09-27 09:54:43.820,2.8,"1 km W of K?rka?aç, Turkey",39.105,27.65,5.0
1994-09-27 09:29:35.930,2.7,"18 km NW of Tav?anl?, Turkey",39.652,29.337,10.0
1994-09-27 09:05:00.340,2.8,"16 km ENE of Soma, Turkey",39.222,27.797,10.0
1994-09-27 08:51:42.110,2.7,"16 km NNW of Tav?anl?, Turkey",39.683,29.454,5.0
1994-09-27 08:44:34.890,2.9,"23 km SW of Dursunbey, Turkey",39.433,28.435,10.0
1994-09-27 08:15:34.640,2.9,"0 km SSE of K?rka?aç, Turkey",39.101,27.671,10.0
1994-09-27 05:53:20.130,2.9,"21 km NE of Hamdibey, Turkey",39.969,27.453,10.0
1994-09-26 21:05:07.450,2.8,"21 km ENE of Köprüba??, Turkey",38.846,28.615,10.0
1994-09-26 18:37:49.890,2.7,"20 km SE of Kumba?, Turkey",40.761,27.648,10.0
1994-09-26 15:56:25.690,2.7,"7 km W of K?rka?aç, Turkey",39.096,27.587,10.0
1994-09-26 14:18:49.320,2.6,"5 km SE of Tav?anl?, Turkey",39.506,29.548,10.0
1994-09-26 13:30:12.740,2.8,"12 km ENE of Soma, Turkey",39.238,27.731,10.0
1994-09-26 12:58:52.810,2.7,"24 km NNW of Demirci, Turkey",39.232,28.505,10.0
1994-09-26 11:59:08.360,2.8,"2 km ESE of K?rka?aç, Turkey",39.099,27.699,10.0
1994-09-26 09:52:06.060,2.8,"3 km E of K?rka?aç, Turkey",39.112,27.707,10.0
1994-09-26 09:09:59.630,2.8,"14 km ENE of Soma, Turkey",39.22,27.767,10.0
1994-09-26 07:52:06.990,2.7,"2 km S of K?rka?aç, Turkey",39.083,27.665,10.0
1994-09-26 07:01:57.600,3.3,"13 km W of Özdere, Turkey",38.031,26.981,10.0
1994-09-26 04:08:36.750,3.0,"6 km E of Çandarl?, Turkey",38.943,27.004,10.0
1994-09-26 01:00:38.080,3.1,"13 km NNE of Buldan, Turkey",38.153,28.897,5.0
1994-09-25 15:00:56.710,3.1,"8 km E of K?rka?aç, Turkey",39.117,27.772,10.0
1994-09-25 10:55:30.640,3.0,"11 km ESE of Manyas, Turkey",40.002,28.088,10.0
1994-09-25 10:03:02.890,3.1,"18 km WNW of Sütçüler, Turkey",37.558,30.785,10.0
1994-09-25 08:45:25.290,2.9,"4 km NNW of K?rka?aç, Turkey",39.138,27.645,10.0
1994-09-25 02:14:38.880,2.7,"19 km N of Emet, Turkey",39.517,29.226,10.0
1994-09-24 19:57:23.030,3.6,"38 km SW of Okurcalar, Turkey",36.392,31.41,10.0
1994-09-24 14:11:17.720,2.7,"4 km SSW of Çatalca, Turkey",41.108,28.444,5.0
1994-09-24 13:18:52.240,2.8,"20 km WNW of Tav?anl?, Turkey",39.625,29.286,10.0
